latitud,longitud,area_construida,area_total,dormitorios,baños,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.40116529,-70.55744848,120,250,3,2,Si,Si,Si,Si,10367.16,LAS CONDES,717.7426264,Hernando de Magallanes,Si
-33.43867674,-70.58269154,108,106,4,2,Si,Si,Si,Si,9693.97,NUNOA,717.1713617,Francisco Bilbao,Si
-33.4600516,-70.5846521,180,324,4,2,Si,Si,Si,Si,10164,NUNOA,716.8460907,Villa Frei,Si
-33.4937367,-70.7468462,70,110,5,2,Si,Si,Si,Si,2310,MAIPU,716.606127,Del Sol,Si
-33.4638632,-70.7129073,82,160,4,2,Si,Si,Si,Si,3710,ESTACION CENTRAL,716.098786,Pajaritos,Si
-33.4638632,-70.7129073,82,160,4,2,Si,Si,Si,Si,3710,ESTACION CENTRAL,716.098786,Pajaritos,Si
-33.42555146,-70.58139085,117,342,3,3,No,No,No,No,5365.180148,LAS CONDES,711.0554263,Francisco Bilbao,Si
-33.5613467,-70.5782242,86,496,3,1,Si,Si,Si,Si,5789.45,LA FLORIDA,705.3926831,Los Quillayes,Si
-33.4481026,-70.6013846,141,174,2,1,Si,Si,Si,Si,8700,NUNOA,704.6019168,Nunoa,Si
-33.44713637,-70.63905619,114,80,3,2,Si,Si,Si,Si,5000,SANTIAGO,704.1083943,Universidad Catolica,Si
-33.4623878,-70.7110303,59,116,3,1,Si,Si,Si,Si,2490,ESTACION CENTRAL,702.9777644,Pajaritos,Si
-33.4623878,-70.7110303,59,116,3,1,Si,Si,Si,Si,2580,ESTACION CENTRAL,702.9777644,Pajaritos,Si
-33.4155887,-70.5688499,105,179,3,2,Si,Si,Si,Si,11500,LAS CONDES,700.6861501,Manquehue,Si
-33.5093155,-70.6192534,94,336,3,1,Si,Si,Si,Si,7001.2,SAN JOAQUIN,699.9204927,Pedrero,Si
-33.55584,-70.59318,92.18,180,4,2,Si,Si,Si,Si,4500,LA FLORIDA,699.1561557,San Jose de la Estrella,Si
-33.4642103,-70.6502872,196,240,4,2,Si,Si,Si,Si,4577.71,SANTIAGO,697.3029322,Parque O'higgins,Si
-33.4359778,-70.6975395,374,560,1,1,Si,Si,Si,Si,10905.71,QUINTA NORMAL,697.2977763,Gruta de Lourdes,Si
-33.4359778,-70.6975395,374,560,1,1,Si,Si,Si,Si,10905.71,QUINTA NORMAL,697.2977763,Gruta de Lourdes,Si
-33.4359778,-70.6975395,374,560,1,1,Si,Si,Si,Si,10905.71,QUINTA NORMAL,697.2977763,Gruta de Lourdes,Si
-33.43770048,-70.62141351,142.6,141.9,3,3,Si,Si,Si,Si,10000,PROVIDENCIA,687.597341,Salvador,Si
-33.493911,-70.576956,132,169,4,3,Si,Si,Si,Si,8000,PENALOLEN,687.5481801,Quilin,Si
-33.594001,-70.585183,75,219,3,3,No,No,No,No,3434.28,PUENTE ALTO,682.3443192,Protectora de la Infancia,Si
-33.439836,-70.56633,132,190,3,2,Si,Si,Si,Si,12450,LA REINA,681.7034619,Principe de Gales,Si
-33.6097226,-70.5690953,41,113,2,1,No,No,No,No,647.8,PUENTE ALTO,680.6322359,Plaza Puente Alto,Si
-33.54221,-70.59601,90,90,2,1,Si,Si,Si,Si,3500.6,LA FLORIDA,680.5207491,Rojas Magallanes,Si
-33.54221,-70.59601,90,90,2,1,Si,Si,Si,Si,3500.6,LA FLORIDA,680.5207491,Rojas Magallanes,Si
-33.594635,-70.584536,90,220,3,2,No,No,No,No,1926.24,PUENTE ALTO,677.7877249,Protectora de la Infancia,Si
-33.6009314,-70.5841934,93,167,3,2,Si,Si,Si,Si,2356.17,PUENTE ALTO,677.4043439,Las Mercedes,Si
-33.4632751,-70.7126195,200,200,4,2,Si,Si,Si,Si,3769.88,ESTACION CENTRAL,677.250762,Pajaritos,Si
-33.4632751,-70.7126195,200,200,4,2,Si,Si,Si,Si,3769.88,ESTACION CENTRAL,677.250762,Pajaritos,Si
-33.4632751,-70.7126195,200,200,4,2,Si,Si,Si,Si,3774.25,ESTACION CENTRAL,677.250762,Pajaritos,Si
-33.44456891,-70.62418634,220,351,4,4,Si,Si,Si,Si,14500,PROVIDENCIA,674.6400795,Santa Isabel,Si
-33.3787827,-70.6896557,52,252,3,1,Si,Si,Si,Si,2827.41,CONCHALI,670.316091,Cardenal Caro,Si
-33.54348,-70.66165,130,180,4,3,Si,Si,Si,Si,6150,LA CISTERNA,669.1816868,La Cisterna,Si
-33.431738,-70.692392,204,204,4,2,Si,Si,Si,Si,7539.75,QUINTA NORMAL,668.5698318,Gruta de Lourdes,Si
-33.4799903,-70.5853385,147,300,3,1,Si,Si,Si,Si,7800,MACUL,666.6800517,Los Presidentes,Si
-33.5247751,-70.6551737,142,360,5,2,Si,Si,Si,Si,6000,LA CISTERNA,665.376673,El Parron,Si
-33.5398866,-70.5856824,123,150,4,2,Si,Si,Si,Si,4039.15,LA FLORIDA,662.9887052,Trinidad,Si
-33.5502922,-70.5932943,144,398,4,1,Si,Si,Si,Si,5112,LA FLORIDA,660.8822537,Trinidad,Si
-33.4619759,-70.7102216,90,150,4,2,Si,Si,Si,Si,3365.96,ESTACION CENTRAL,659.0659874,Las Rejas,Si
-33.4619759,-70.7102216,90,150,4,2,Si,Si,Si,Si,3365.96,ESTACION CENTRAL,659.0659874,Las Rejas,Si
-33.4619759,-70.7102216,90,150,4,2,Si,Si,Si,Si,3365.96,ESTACION CENTRAL,659.0659874,Las Rejas,Si
-33.3812651,-70.6741177,140,220,4,1,Si,Si,Si,Si,4039.15,CONCHALI,656.3442854,Vivaceta,Si
-33.464128,-70.64092,111,111,3,1,Si,Si,Si,Si,2000,SANTIAGO,655.0032137,Matta,Si
-33.41163467,-70.53961211,90,200,3,2,Si,Si,Si,Si,7980,LAS CONDES,646.7983315,Los Dominicos,Si
-33.47227,-70.66418,94,94,4,3,Si,Si,Si,Si,2423.49,SANTIAGO,642.9905287,Pesidente Pedro Aguirre Cerda,Si
-33.48692069,-70.57398457,130,235,3,3,Si,Si,Si,Si,9990,PENALOLEN,642.6912543,Quilin,Si
-33.48692069,-70.57398457,130,235,3,3,Si,Si,Si,Si,9990,PENALOLEN,642.6912543,Quilin,Si
-33.4580211,-70.5610515,137,293,3,3,Si,Si,Si,Si,9190,LA REINA,642.1139078,Fernando Castillo Velasco,Si
-33.4580211,-70.5610515,137,293,3,3,Si,Si,Si,Si,9190,LA REINA,642.1139078,Fernando Castillo Velasco,Si
-33.442998,-70.67445,44,143.44,3,3,Si,Si,Si,Si,5600,SANTIAGO,641.3434104,Quinta Normal,Si
-33.5406334,-70.5847551,68,215,2,1,Si,Si,Si,Si,4450,LA FLORIDA,640.9547376,Trinidad,Si
-33.5406334,-70.5847551,68,215,2,1,Si,Si,Si,Si,4500,LA FLORIDA,640.9547376,Trinidad,Si
-33.53607305,-70.6336995,104,120,4,2,Si,Si,Si,Si,2962.05,LA GRANJA,633.850107,Santa Rosa,Si
-33.53607305,-70.6336995,104,120,4,2,Si,Si,Si,Si,2962.05,LA GRANJA,633.850107,Santa Rosa,Si
-33.50261197,-70.64826828,122,350,3,1,Si,Si,Si,Si,7000,SAN MIGUEL,633.5267117,Departamental,Si
-33.5071299,-70.5841172,57,57,3,1,Si,Si,Si,Si,3365.96,PENALOLEN,632.3642356,Macul,Si
-33.5065797,-70.6621806,96,250,4,2,Si,Si,Si,Si,6700,SAN MIGUEL,629.8511606,Cuidad del Nino,Si
-33.47031,-70.64098,113,164,5,2,Si,Si,Si,Si,3096.68,SANTIAGO,627.3098278,Bio Bio,Si
-33.47031,-70.64098,113,164,5,2,Si,Si,Si,Si,3096.68,SANTIAGO,627.3098278,Bio Bio,Si
-33.47031,-70.64098,113,164,5,2,Si,Si,Si,Si,3500.6,SANTIAGO,627.3098278,Bio Bio,Si
-33.4492278,-70.6011146,125,186,3,2,Si,Si,Si,Si,9460,NUNOA,626.6995404,Nunoa,Si
-33.461247,-70.7104366,150,160,3,1,Si,Si,Si,Si,3904.51,ESTACION CENTRAL,625.9683855,Las Rejas,Si
-33.50001,-70.62218,120,214,3,1,Si,Si,Si,Si,4039.15,SAN JOAQUIN,625.7811758,San Joaquin,Si
-33.5381525,-70.5986151,120,200,5,2,Si,Si,Si,Si,2611.99,LA FLORIDA,622.8847266,Rojas Magallanes,Si
-33.5312962,-70.588938,139,142,3,2,Si,Si,Si,Si,4712.34,LA FLORIDA,622.7640022,Rojas Magallanes,Si
-33.46000638,-70.72160484,85,150,3,3,Si,Si,Si,Si,4981.62,ESTACION CENTRAL,620.3693843,Pajaritos,Si
-33.4142661,-70.5547491,190,350,4,3,Si,Si,Si,Si,11900,LAS CONDES,620.051469,Hernando de Magallanes,Si
-33.43296544,-70.66771984,59,93,3,2,Si,Si,Si,Si,3365.96,SANTIAGO,617.8315183,Cumming,Si
-33.587453,-70.585619,140,197,5,3,Si,Si,Si,Si,2302,PUENTE ALTO,617.6868543,Protectora de la Infancia,Si
-33.5693939,-70.5900655,75,80,4,1,Si,Si,Si,Si,2315.78,LA FLORIDA,617.6703187,Elisa Correa,Si
-33.4149494,-70.5668273,123,390,4,3,Si,Si,Si,Si,11400,LAS CONDES,617.6650504,Manquehue,Si
-33.4149494,-70.5668273,123,390,4,3,Si,Si,Si,Si,11400,LAS CONDES,617.6650504,Manquehue,Si
-33.43803,-70.579185,152,200,3,2,Si,Si,Si,Si,10200,NUNOA,617.3873339,Principe de Gales,Si
-33.449635,-70.600784,170,186,3,1,Si,Si,Si,Si,9100,NUNOA,617.0767213,Nunoa,Si
-33.4192002,-70.6619954,70,70,2,2,Si,Si,Si,Si,2995,INDEPENDENCIA,615.8567187,Hospitales,Si
-33.4594217,-70.5683521,101,111,4,2,Si,Si,Si,Si,5920,LA REINA,615.1552202,Los Orientales,Si
-33.541338,-70.596139,100,187,2,2,Si,Si,Si,Si,4308.43,LA FLORIDA,613.2120025,Rojas Magallanes,Si
-33.5813877,-70.5864312,124,105,4,2,Si,Si,Si,Si,1817.62,PUENTE ALTO,612.077073,Hospital Sotero del Rio,Si
-33.520013,-70.6643519,93,341,2,1,Si,Si,Si,Si,4580,LA CISTERNA,608.4872752,Lo Ovalle,Si
-33.4835636,-70.5845485,81,142,3,2,Si,Si,Si,Si,6058.73,MACUL,606.3504829,Quilin,Si
-33.3600024,-70.6880577,89,137,4,2,Si,Si,Si,Si,3300,HUECHURABA,606.1596048,Los Libertadores,Si
-33.435176,-70.70798,93,191,3,2,No,No,No,No,1845.26,QUINTA NORMAL,605.362313,Blanqueado,Si
-33.48698239,-70.57436803,114,310,3,3,Si,Si,Si,Si,9980,PENALOLEN,603.8518505,Quilin,Si
-33.48698239,-70.57436803,114,310,3,3,Si,Si,Si,Si,9980,PENALOLEN,603.8518505,Quilin,Si
-33.5959403,-70.5754178,104,130,4,3,Si,Si,Si,Si,1952.255,PUENTE ALTO,598.9965019,Las Mercedes,Si
-33.444681,-70.607816,137,337,3,2,No,No,No,No,9300,PROVIDENCIA,598.0686332,Ines de Suarez,Si
-33.536322,-70.6585516,155,429,3,2,Si,Si,Si,Si,7270.48,LA CISTERNA,594.0019963,La Cisterna,Si
-33.4227957,-70.6593359,130,198,4,1,No,No,No,No,1815.11,INDEPENDENCIA,592.6005138,Hospitales,Si
-33.4932354,-70.6117573,60,135,5,1,Si,Si,Si,Si,5385.54,MACUL,592.5006502,Camino Agricola,Si
-33.4476086,-70.6151433,177,322,4,2,Si,Si,Si,Si,10500,PROVIDENCIA,591.985181,Monsenor Eyzaguirre,Si
-33.4616159,-70.7119034,122,180,3,1,Si,Si,Si,Si,3540,ESTACION CENTRAL,586.7435962,Pajaritos,Si
-33.4616159,-70.7119034,122,180,3,1,Si,Si,Si,Si,3540,ESTACION CENTRAL,586.7435962,Pajaritos,Si
-33.4321929,-70.6322006,170,170,4,2,Si,Si,Si,Si,8354,PROVIDENCIA,586.1529184,Baquedano,Si
-33.4400954,-70.6016247,150,400,4,3,Si,Si,Si,Si,15000,PROVIDENCIA,585.781767,Ines de Suarez,Si
-33.4251527,-70.6509101,65,65,3,2,Si,Si,Si,Si,2558.13,RECOLETA,584.2272854,Patronato,Si
-33.570736,-70.5895149,90,135,4,2,Si,Si,Si,Si,2150,PUENTE ALTO,577.2349159,Elisa Correa,Si
-33.4312587,-70.6316812,163.4,125.76,4,2,Si,Si,Si,Si,8062,PROVIDENCIA,576.7036529,Salvador,Si
-33.5330936,-70.6605861,195,306,3,3,Si,Si,Si,Si,8100,LA CISTERNA,573.4024954,La Cisterna,Si
-33.4320431,-70.6369146,125,279,4,1,Si,Si,Si,Si,5924.09,RECOLETA,572.6018544,Baquedano,Si
-33.4320431,-70.6369146,125,279,4,1,Si,Si,Si,Si,5924.09,RECOLETA,572.6018544,Baquedano,Si
-33.4320431,-70.6369146,125,279,4,1,Si,Si,Si,Si,5924.09,RECOLETA,572.6018544,Baquedano,Si
-33.4320431,-70.6369146,125,279,4,1,Si,Si,Si,Si,5930.96,RECOLETA,572.6018544,Baquedano,Si
-33.5062341,-70.6612977,110,140,4,3,Si,Si,Si,Si,8049,SAN MIGUEL,572.140613,Cuidad del Nino,Si
-33.5062341,-70.6612977,110,140,4,3,Si,Si,Si,Si,8049,SAN MIGUEL,572.140613,Cuidad del Nino,Si
-33.3836491,-70.6738891,70,220,3,1,Si,Si,Si,Si,3500.6,CONCHALI,567.4409927,Vivaceta,Si
-33.455073,-70.56534,92,279,3,2,Si,Si,Si,Si,8000,LA REINA,566.2403465,Plaza Egana,Si
-33.455073,-70.56534,92,279,3,2,Si,Si,Si,Si,8000,LA REINA,566.2403465,Plaza Egana,Si
-33.5961063,-70.5760004,104,130,4,3,Si,Si,Si,Si,1952.255,PUENTE ALTO,565.7563066,Las Mercedes,Si
-33.4819889,-70.5838997,89,180,3,2,Si,Si,Si,Si,5924.09,MACUL,561.9633342,Los Presidentes,Si
-33.5186911,-70.5906685,82,231,4,2,Si,Si,Si,Si,4690,LA FLORIDA,558.5835789,Vicuna Mackenna,Si
-33.5398885,-70.5884146,140,380,3,3,Si,Si,Si,Si,8024.45,LA FLORIDA,558.4506998,Rojas Magallanes,Si
-33.5029918,-70.6200329,154,210,5,2,Si,Si,Si,Si,4496.92,SAN JOAQUIN,554.0965697,San Joaquin,Si
-33.5029918,-70.6200329,154,210,5,2,Si,Si,Si,Si,4496.92,SAN JOAQUIN,554.0965697,San Joaquin,Si
-33.5270388,-70.6092614,62.37,297,3,1,Si,Si,Si,Si,2900,LA FLORIDA,553.4705123,Santa Julia,Si
-33.5270388,-70.6092614,62.37,297,3,1,Si,Si,Si,Si,2900,LA FLORIDA,553.4705123,Santa Julia,Si
-33.5270388,-70.6092614,62.37,297,3,1,Si,Si,Si,Si,2900,LA FLORIDA,553.4705123,Santa Julia,Si
-33.453753,-70.7098161,110,150,5,2,Si,Si,Si,Si,3766,LO PRADO,551.8860082,Las Rejas,Si
-33.593164,-70.575572,40,166,2,1,No,No,No,No,1478.000006,PUENTE ALTO,551.106242,Protectora de la Infancia,Si
-33.48252,-70.66086,168,206,5,2,Si,Si,Si,Si,4495,PEDRO AGUIRRE CERDA,550.0167452,Pesidente Pedro Aguirre Cerda,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3500.6,RECOLETA,548.4615539,Baquedano,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3500.6,RECOLETA,548.4615539,Baquedano,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3500.6,RECOLETA,548.4615539,Baquedano,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3504.66,RECOLETA,548.4615539,Baquedano,Si
-33.3706602,-70.6924004,105,172,2,2,Si,Si,Si,Si,2320,CONCHALI,546.1649604,Los Libertadores,Si
-33.59614639,-70.5768845,130,180,4,3,Si,Si,Si,Si,2200,PUENTE ALTO,545.7984681,Las Mercedes,Si
-33.5977065,-70.5736228,100,250,3,3,Si,Si,Si,Si,2019.575,PUENTE ALTO,544.1760018,Las Mercedes,Si
-33.4595021,-70.5691387,71,275,3,1,Si,Si,Si,Si,7600,LA REINA,543.142833,Los Orientales,Si
-33.3607232,-70.688056,100,120,2,1,Si,Si,Si,Si,3100,HUECHURABA,541.7180377,Los Libertadores,Si
-33.4357699,-70.7061833,140,200,4,4,Si,Si,Si,Si,4173.79,QUINTA NORMAL,538.7811142,Blanqueado,Si
-33.4829079,-70.6779741,80,180,3,1,Si,Si,Si,Si,2700,PEDRO AGUIRRE CERDA,538.28893,Lo Valledor,Si
-33.4522809,-70.7143512,117,207,3,2,Si,Si,Si,Si,2960,LO PRADO,536.5656516,Pajaritos,Si
-33.4612796,-70.7326644,109,190,2,2,Si,Si,Si,Si,4250,PUDAHUEL,535.4138915,Laguna Sur,Si
-33.4521079,-70.7068915,87,180,3,1,Si,Si,Si,Si,3624,LO PRADO,534.8626502,Las Rejas,Si
-33.4521079,-70.7068915,87,180,3,1,Si,Si,Si,Si,3624,LO PRADO,534.8626502,Las Rejas,Si
-33.4380828,-70.7184574,88,200,4,2,Si,Si,Si,Si,2990,LO PRADO,533.3203503,Lo Prado,Si
-33.4380828,-70.7184574,88,200,4,2,Si,Si,Si,Si,2990,LO PRADO,533.3203503,Lo Prado,Si
-33.4344249,-70.5755854,112,310,4,2,No,No,No,No,4318.93,LA REINA,532.1383144,Principe de Gales,Si
-33.45828581,-70.61187439,134,372,4,2,Si,Si,Si,Si,13500,NUNOA,531.2587059,Monsenor Eyzaguirre,Si
-33.4231725,-70.5953551,170,400,3,1,Si,Si,Si,Si,14000,PROVIDENCIA,531.2387059,Cristobal Colon,Si
-33.505476,-70.660059,97,407,1,1,No,No,No,No,2981.31,SAN MIGUEL,530.6341207,Cuidad del Nino,Si
-33.565671,-70.58021,96,186,3,1,No,No,No,No,1897.17,PUENTE ALTO,526.9778933,Elisa Correa,Si
-33.4462713,-70.7359607,36,108,1,1,Si,Si,Si,Si,1268,LO PRADO,526.2941932,Pudahuel,Si
-33.47795114,-70.74847805,45,128,3,1,Si,Si,Si,Si,1947,MAIPU,525.806968,Monte Tabor,Si
-33.45926148,-70.59408524,125,180,4,2,Si,Si,Si,Si,9909.39,NUNOA,524.6779847,Chile Espana,Si
-33.452095,-70.705266,140,140,4,3,Si,Si,Si,Si,3446.74,ESTACION CENTRAL,520.8655297,Las Rejas,Si
-33.4054984,-70.5494962,134,317,5,3,Si,Si,Si,Si,13800,LAS CONDES,519.4443955,Los Dominicos,Si
-33.3918409,-70.637411,112,162,4,1,Si,Si,Si,Si,4575.01,RECOLETA,517.5250121,Zapadores,Si
-33.5345428,-70.597536,113,374,3,2,Si,Si,Si,Si,6476,LA FLORIDA,516.1418414,Rojas Magallanes,Si
-33.5099621,-70.5850073,130,136,4,3,Si,Si,Si,Si,9424.69,PENALOLEN,511.3408149,Macul,Si
-33.4564555,-70.5547984,87.4,222,3,2,Si,Si,Si,Si,8300,LA REINA,510.2464915,Fernando Castillo Velasco,Si
-33.4561084,-70.5614195,50,300,2,1,Si,Si,Si,Si,6731.92,LA REINA,508.8608868,Fernando Castillo Velasco,Si
-33.3882194,-70.6834594,127,289,5,3,No,No,No,No,2026.16,CONCHALI,508.3749927,Vivaceta,Si
-33.4443978,-70.6375614,52,52,2,1,No,No,Si,Si,1926.82,SANTIAGO,504.1395719,Universidad Catolica,Si
-33.4478207,-70.7275002,100,170,5,1,Si,Si,Si,Si,4308.43,LO PRADO,503.3262037,San Pablo,Si
-33.4929486,-70.5801707,140,254,4,3,Si,Si,Si,Si,5200,PENALOLEN,502.9219507,Quilin,Si
-33.455903,-70.566404,115,365,3,2,No,No,No,No,6050,LA REINA,501.2371195,Plaza Egana,Si
-33.4706427,-70.7420272,71,122,3,2,Si,Si,Si,Si,1954.953,MAIPU,498.783752,Las Parcelas,Si
-33.4918603,-70.5773098,132,181,4,3,Si,Si,Si,Si,6990,PENALOLEN,496.4871109,Quilin,Si
-33.4918603,-70.5773098,132,181,4,3,Si,Si,Si,Si,6990,PENALOLEN,496.4871109,Quilin,Si
-33.49394,-70.58699,120,200,4,2,Si,Si,Si,Si,3177.47,MACUL,495.3364109,Las Torres,Si
-33.4612281,-70.5785567,115,240,4,2,Si,Si,Si,Si,8990,NUNOA,494.0938383,Los Orientales,Si
-33.45347568,-70.64086949,260,190,5,4,Si,Si,Si,Si,6462.64,SANTIAGO,492.5890397,Matta,Si
-33.48251,-70.74054,50,180,3,1,No,No,No,No,1305.97,MAIPU,490.6324999,Monte Tabor,Si
-33.4192413,-70.6606755,110,110,4,2,Si,Si,Si,Si,3769.88,INDEPENDENCIA,488.6377261,Hospitales,Si
-33.485031,-70.576429,132,181,4,3,Si,Si,Si,Si,6999,PENALOLEN,485.789018,Quilin,Si
-33.442379,-70.672198,205,228,4,2,Si,Si,Si,Si,7000,SANTIAGO,485.6222503,Cumming,Si
-33.4490817,-70.6161598,204,334,5,5,Si,Si,Si,Si,14300,NUNOA,484.3507214,Monsenor Eyzaguirre,Si
-33.4490817,-70.6161598,204,334,5,5,Si,Si,Si,Si,14300,NUNOA,484.3507214,Monsenor Eyzaguirre,Si
-33.4490817,-70.6161598,204,334,5,5,Si,Si,Si,Si,14300,NUNOA,484.3507214,Monsenor Eyzaguirre,Si
-33.4512536,-70.5836499,196,243,5,2,Si,Si,Si,Si,9982,NUNOA,484.1949088,Villa Frei,Si
-33.5098234,-70.5852664,130,136,4,3,Si,Si,Si,Si,9424.69,PENALOLEN,483.8746586,Macul,Si
-33.4737398,-70.7354496,115,311,4,2,No,No,No,No,2357.27,MAIPU,477.894593,Las Parcelas,Si
-33.429061,-70.580887,210,210,4,3,Si,Si,Si,Si,13800,LAS CONDES,475.3275607,Francisco Bilbao,Si
-33.5308514,-70.5948318,120,427,3,2,Si,Si,Si,Si,7001.2,LA FLORIDA,474.8308709,Vicente Valdes,Si
-33.429072,-70.5809092,133,210,3,2,Si,Si,Si,Si,13850,LAS CONDES,472.8805773,Francisco Bilbao,Si
-33.4118641,-70.5423616,126,197,4,3,Si,Si,Si,Si,10083,LAS CONDES,470.9855366,Los Dominicos,Si
-33.477281,-70.6269574,120,165,5,1,Si,Si,Si,Si,6739.73,SAN JOAQUIN,467.7845461,Rodrigo de Araya,Si
-33.4685169,-70.6202145,100,120,3,2,Si,Si,Si,Si,4039.15,NUNOA,467.5490248,Nuble,Si
-33.41261349,-70.55767135,103,170,3,2,Si,Si,Si,Si,8920,LAS CONDES,466.5165766,Hernando de Magallanes,Si
-33.4526355,-70.7053818,140,140,4,2,Si,Si,Si,Si,5100,ESTACION CENTRAL,466.2842876,Las Rejas,Si
-33.4526355,-70.7053818,140,140,4,2,Si,Si,Si,Si,5100,ESTACION CENTRAL,466.2842876,Las Rejas,Si
-33.4497593,-70.5746024,78,242,3,1,Si,Si,Si,Si,5382.84,NUNOA,465.0805118,Simon Bolivar,Si
-33.4497593,-70.5746024,78,242,3,1,Si,Si,Si,Si,5645,NUNOA,465.0805118,Simon Bolivar,Si
-33.4507715,-70.5964622,110,130,3,3,Si,Si,Si,Si,9200,NUNOA,462.4453599,Chile Espana,Si
-33.4988944,-70.581734,80,190,3,2,Si,Si,Si,Si,4577.71,PENALOLEN,460.221418,Las Torres,Si
-33.4404513,-70.5687126,140,200,4,4,Si,Si,Si,Si,11299,LA REINA,459.0853586,Principe de Gales,Si
-33.5306199,-70.6596232,142,400,3,2,Si,Si,Si,Si,8347.58,LA CISTERNA,456.9607669,El Parron,Si
-33.45693218,-70.56786945,93,93,3,3,Si,Si,Si,Si,7925,LA REINA,455.1214387,Plaza Egana,Si
-33.45693218,-70.56786945,93,93,3,3,Si,Si,Si,Si,7925,LA REINA,455.1214387,Plaza Egana,Si
-33.45693218,-70.56786945,93,93,3,3,Si,Si,Si,Si,7925,LA REINA,455.1214387,Plaza Egana,Si
-33.45693218,-70.56786945,93,93,3,3,Si,Si,Si,Si,7925,LA REINA,455.1214387,Plaza Egana,Si
-33.45546,-70.55454,123.96,204,3,3,Si,Si,Si,Si,8000,LA REINA,454.5764842,Fernando Castillo Velasco,Si
-33.3928554,-70.6384084,130,162,3,2,Si,Si,Si,Si,4600,RECOLETA,453.484065,Zapadores,Si
-33.449847,-70.606247,186,426,5,3,Si,Si,Si,Si,12990,NUNOA,450.4223018,Nunoa,Si
-33.46943907,-70.62080851,120,130,4,2,Si,Si,Si,Si,2558.13,NUNOA,445.481982,Nuble,Si
-33.4534466,-70.7139545,80,200,4,1,Si,Si,Si,Si,295.94,LO PRADO,443.5822247,Pajaritos,Si
-33.4953363,-70.7529711,84,250,4,3,Si,Si,Si,Si,3914.4336,MAIPU,443.4766567,Santiago Bueras,Si
-33.4441884,-70.6357014,221.24,160,5,5,Si,Si,Si,Si,6800,SANTIAGO,443.3728783,Parque Bustamante,Si
-33.5039988,-70.6105827,175,346,4,3,Si,Si,Si,Si,10200,MACUL,443.028276,Pedrero,Si
-33.5302529,-70.6638941,95,170,4,2,Si,Si,Si,Si,4000,LA CISTERNA,439.8539896,El Parron,Si
-33.4035319,-70.5444193,190,335,4,4,Si,Si,Si,Si,12600,LAS CONDES,437.8721788,Los Dominicos,Si
-33.535879,-70.597031,95,165,3,1,Si,Si,Si,Si,4230,LA FLORIDA,437.423559,Rojas Magallanes,Si
-33.535879,-70.597031,95,165,3,1,Si,Si,Si,Si,4230,LA FLORIDA,437.423559,Rojas Magallanes,Si
-33.4600887,-70.6985932,66,165,3,1,Si,Si,Si,Si,4039.15,ESTACION CENTRAL,435.6887023,Ecuador,Si
-33.599316,-70.5737981,130.9,139,4,2,Si,Si,Si,Si,2113.825,PUENTE ALTO,429.4118607,Las Mercedes,Si
-33.4543545,-70.7190075,130,130,4,2,Si,Si,Si,Si,4173.79,LO PRADO,429.1436881,Pajaritos,Si
-33.4543545,-70.7190075,130,130,4,2,Si,Si,Si,Si,4178.63,LO PRADO,429.1436881,Pajaritos,Si
-33.485511,-70.576788,132,181,4,3,Si,Si,Si,Si,7500,PENALOLEN,428.7183924,Quilin,Si
-33.4976214,-70.5904262,118,138,3,2,Si,Si,Si,Si,4846.98,MACUL,427.0736939,Las Torres,Si
-33.497621,-70.590426,138,138,4,2,Si,Si,Si,Si,4981.62,MACUL,427.0660488,Las Torres,Si
-33.5224599,-70.6629675,111,471,4,2,No,No,No,No,3473.47,LA CISTERNA,426.5262508,El Parron,Si
-33.5361808,-70.6603099,104,345,4,2,Si,Si,Si,Si,5654.81,LA CISTERNA,425.8834847,La Cisterna,Si
-33.5056366,-70.6088693,95,278,3,1,Si,Si,Si,Si,5980,MACUL,425.2868332,Pedrero,Si
-33.45033,-70.58067,120,165,3,4,Si,Si,Si,Si,8350,NUNOA,423.8840997,Villa Frei,Si
-33.4781506,-70.7446206,52.2,162,3,1,Si,Si,Si,Si,2310.396,MAIPU,417.2449223,Monte Tabor,Si
-33.5529992,-70.5824317,90,137,4,3,Si,Si,Si,Si,3365.96,LA FLORIDA,416.9378434,San Jose de la Estrella,Si
-33.4190726,-70.5876858,130,310,4,2,No,No,No,No,9618.81,LAS CONDES,416.3348388,Alcantara,Si
-33.40633246,-70.65689522,81,95,2,1,Si,Si,Si,Si,2827.41,INDEPENDENCIA,416.0882605,Plaza Chacabuco,Si
-33.6009049,-70.5815265,113,178,4,3,Si,Si,Si,Si,2745,PUENTE ALTO,413.1208813,Las Mercedes,Si
-33.4564084,-70.5569494,150,243,4,2,Si,Si,Si,Si,9500,LA REINA,410.7009097,Fernando Castillo Velasco,Si
-33.492013,-70.580665,106,133.2,4,2,Si,Si,Si,Si,5200,PENALOLEN,410.4449415,Quilin,Si
-33.410009,-70.6431262,145,213,5,3,Si,Si,Si,Si,6150,RECOLETA,405.3164818,Cementerios,Si
